Autobesitz,Autoleistung,Zeitkarte,Fuehrerschein,Autozugang,Fahrradzugang,Gegenstandstransport,Personentransport,Campusbewohner,PLZ,Geschlecht,Alter,Haushalt,Kinder,Bildungsabschluss,Bildungsabschluss2,Einkommen,SD18_01,Gruppe,Taetigkeit_2019,V903_01,V903_02,V903_03,V903_04,V903_05,V903_06,V903_07,V903_08,V903_09,V904,V904x01,V904x02,V905,Sharing_2019,Sharing_2019_Carsharing,Sharing_2019_Bikesharing,Sharing_2019_Roller,Sharing_2019_andere,Sharing_2019_nein,V001,V003_01,V003_02,V003_03,V003_04,V003_05,V003_06,V003_07,V003_08,V003_09,V004,V004x01,V004x02,V004x03,V005,V007_CN,Sharing_2020,Sharing_2020_Carsharing,Sharing_2020_Bikesharing,Sharing_2020_Roller,Sharing_2020_andere,Sharing_2020_nein,Entfernung_Wohnort_Campus,Bereitschaft_Sharing,Anzahl_Anforderungen_Sharing,Anforderungen1,Anforderungen2,Anforderungen3,Anforderungen4,Anforderungen5,Anforderungen6,Anforderungen7,Anforderungen8,Anforderungen9,Anzahl_gewaehlter_Sharing_Verkehrsmittel,desired_Sharing_Autos,desired_Sharing_Fahrräder,desired_Sharing_Lastenräder,desired_Sharing_Roller,desired_Sharing_Sonstige,desired_Sharing_Sonstige_open,Bereitschaft_Sharing2
31,6,2,1,4,1,2,2,2,815,1,6,1,2,8,,10,,6,1,101,-9,-9,5,-9,-9,-9,-9,-9,1,UBahn SBahn Bus - wenn Auto in Werkstatt,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,16,4,2,Man müsste bis in die Innenstadt damit fahren können,Günstiger als mein eigenes Auto,,,,,,,,2,1,2,1,2,1,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
31,3,2,1,4,4,2,1,2,855,1,6,4,1,7,,7,,6,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,4,1,"Reichweite bis Ottobrunn, Abstellen der Fahrzeuge auch in Ottobrunn möglich",,,,,,,,,1,2,1,1,1,1,,1
31,5,2,1,3,4,2,3,1,977,2,2,,,8,,6,,1,1,83,-9,-9,28,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,330,4,0,,,,,,,,,,3,2,2,1,2,1,,1
1,,1,1,1,3,1,1,2,820,1,6,2,2,8,,6,,6,1,-9,-9,-9,90,13,-9,-9,-9,-9,0,,,5,2,1,2,1,1,2,,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,7,1,2,Radius müsste mein Zuhause umfassen (PLZ 82024),Angebot müsste einfach zu buchen sein (z. B. via App),,,,,,,,2,2,1,2,1,1,,1
32,1,2,1,4,4,1,1,-9,852,2,9,5,1,8,,10,,5,1,1,-1,-1,51,101,23,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,4,5,1,Siehe Nr. 8,,,,,,,,,1,1,1,1,1,2,Siehe Nr. 8,0
32,-1,2,1,4,4,2,1,2,864,1,2,1,2,8,,6,"Ein hochschulweites Forum oder eine Plattform für Mitfahrgelegenheiten wäre toll, um so mögliche (Mit-)Fahrer zu finden und Fahrgemeinschaften zu bilden.",4,1,-9,-9,-9,101,101,101,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,100,4,1,inkludierter Service,,,,,,,,,2,1,2,1,2,1,,1
21,,2,1,2,4,2,2,2,856,3,6,5,1,8,,9,,5,2,,,,,,,,,,,,,,,,,,,,1,17,-9,-9,-9,90,-9,-9,-9,-9,0,,,,5,1,1,1,1,1,1,2,5,4,0,,,,,,,,,,4,2,2,2,2,1,,1
1,,1,1,1,4,2,1,1,855,2,2,,,8,,6,,1,1,1,21,1,89,1,1,1,1,1,0,,,1,1,1,1,1,1,2,,1,1,1,101,1,1,1,1,1,0,,,,1,1,1,1,1,1,1,2,600,4,1,einfache Anmeldung,,,,,,,,,1,2,1,1,1,1,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
32,2,2,1,4,4,2,2,2,820,1,9,1,2,7,,4,,6,1,13,-9,-9,-9,86,6,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,3,4,1,"Standort vor dem Gebäude, Arbeitsplatz",,,,,,,,,1,2,1,1,1,1,,1
31,4,2,1,4,1,3,2,1,247,2,2,,,8,,6,,1,1,20,42,-9,46,-9,46,-9,-9,-9,0,,,2,1,1,1,1,1,2,,43,-9,-9,16,-9,53,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,900,4,1,leichte Bedienbarkeit der App,,,,,,,,,3,2,2,2,1,1,,1
21,,2,1,2,4,2,1,2,816,2,2,1,2,8,,6,,4,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,7,4,5,Faire Preise,Faire Konditionen,Einfaches Ausleihen + Zurückgeben,Übersichtlichkeit des Accounts,Reservierungsmöglichkeiten,,,,,2,2,1,2,1,1,,1
31,5,2,1,4,3,3,1,1,516,2,2,,,8,,6,,1,1,96,-1,-1,5,-1,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,94,-9,-9,8,-9,1,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,580,5,2,Einfache Nutzung,Flexibilität ,,,,,,,,1,1,1,1,2,1,,0
32,2,2,1,4,4,3,1,1,904,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,57,-9,-9,57,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,180,5,0,,,,,,,,,,3,2,2,1,2,1,,0
31,3,2,1,4,3,2,1,1,748,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,79,-9,-9,21,6,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,400,4,0,,,,,,,,,,1,2,1,1,1,1,,1
32,6,2,1,4,4,2,1,2,820,2,9,2,2,3,,6,,6,1,88,-9,14,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,6,4,1,schnell und unkompliziert verfügbar.,,,,,,,,,2,2,1,1,2,1,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
1,,1,1,3,4,2,2,1,180,2,2,,,7,,6,"Das kostenlose Fahren in Uniform kann und sollte auf jeden Fall erweitert und verbessert werden. Das umständliche Buchen einer Fahrkarte über die Webseite ist umständlich. Besser wäre eine Buchung über die Bahn Navigator App. 

Man sollte zusätzlich das Angebot auch auf andere Anbieter ausweiten, wie beispielsweise im Flug- oder Busverkehr oder auf den gesamten ÖPNV. Das Angebot der Bahn hat sich leider durch schlechtere Anbindungen oder Wegfall von Direktverbindungen spürbar verschlechtert.

Mit Interesse verfolge ich auch die zukünftigen Möglichkeiten, sich mit den sogenannten Flugtaxis transportieren zu lassen. ",1,1,16,-1,-9,67,-9,-9,-9,-9,11,1,Flugzeug,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,800,1,3,Unkomplizierte Nutzung ,Keine Bürokratie ,Keine oder geringe Kosten ,,,,,,,4,2,2,2,2,1,,1
32,6,2,1,4,4,2,2,1,333,2,2,,,8,,6,,1,1,15,1,1,69,53,29,1,1,1,0,,,2,1,1,1,1,1,2,,21,9,1,70,49,32,1,1,1,0,,,,2,1,1,1,1,1,1,2,600,5,2,Hygiene,Unkompliziert,,,,,,,,1,1,1,1,2,1,,0
22,,2,1,3,4,1,1,2,820,1,9,2,2,4,,4,,6,1,12,-9,-9,49,49,4,-9,-9,-9,0,,,5,1,1,1,1,1,2,,76,-9,-9,5,28,6,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,10,4,3,einfaches Buchungssystem,preiswert,dezentrale Terminals zum Abholen und zur Rückgabe,,,,,,,3,2,2,2,1,1,,1
31,3,2,1,4,3,2,1,2,482,2,2,2,2,8,,6,Wegen Corona keine Wohnung in München und Homeoffice in der Heimat.,4,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,650,4,3,Verfügbarkeit d. Verkehrsmittels,Praktikabilität des Angebots (Abholungs-/Rückgabemöglichkeiten),Preis,,,,,,,3,2,1,2,2,1,,1
32,1,2,1,4,2,3,1,1,538,2,2,,,7,,6,,1,2,,,,,,,,,,,,,,,,,,,,1,86,28,1,75,-9,1,1,1,-9,0,,,,2,1,1,1,1,1,1,2,502,4,2,verfügbarkeit,Günstig,,,,,,,,1,1,1,1,2,1,,1
32,3,2,1,4,4,1,1,1,855,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,101,1,1,101,1,1,1,1,1,0,,,,1,1,1,1,1,1,1,2,660,4,3,niedriger Preis,eventuelle Abo-Option,"unkompliziert, intuitiv",,,,,,,3,2,2,1,2,1,,1
32,3,2,1,4,4,2,3,2,855,2,9,3,2,8,,7,,6,1,73,6,-9,16,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,,,,,,,1,1,2,1,1,1,,1
1,,2,1,1,4,2,1,1,451,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,1,9,1,76,23,50,1,9,1,0,,,,2,1,2,1,2,1,1,1,600,1,4,Günstig,Immer verfügbar (24/7),Unkompliziert (z.B. Ausleihe per App),Abgabe an anderem Standort möglich,,,,,,3,2,2,1,2,1,,1
1,,1,1,3,3,1,1,2,806,2,6,2,2,8,,8,,4,1,46,-9,-1,73,8,-9,-9,-9,-9,0,,,2,2,2,1,1,1,1,1,35,-9,-9,71,-9,-9,-9,-9,-9,0,,,,1,1,2,2,1,1,1,1,17,1,0,,,,,,,,,,1,1,2,1,1,1,,1
32,3,2,1,4,1,2,2,2,,,,,,,,,,,1,95,-9,-9,-9,-9,6,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,5,5,1,Kostenneutral,,,,,,,,,1,1,1,1,2,1,,0
1,,1,2,1,1,1,1,2,803,2,2,1,2,10,Master,6,,4,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,10,4,2,schnell zu nutzen,billig,,,,,,,,1,1,1,1,2,1,,1
1,,2,1,1,4,2,1,2,881,1,2,1,2,8,,4,,4,1,-9,-9,-9,16,97,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,8,1,3,"keine vorab Anmeldung; Buchung direkt und im MOment, wenn ich ein Auto mieten möchte über eine App möglich ","Öffnen des Fahrzeugs über eine App, sodass 24 h Automieten möglich wird und nicht ein SChlüssel vorab in irgendeinem Büro abgeholt ",werden muss (KEINE Bindung der Buchung an an Öffnungszeiten von Büros),,,,,,,1,2,1,1,1,1,,1
32,2,2,1,4,-9,3,1,2,852,1,9,3,2,7,,4,"Die Anreise mit öffentlichen Verkehrsmitteln käme einer Odyssee gleich mit: Fußweg, Bus (nie passend zum Zugfahrplan), DB (nur max im halb-Stunden-Takt, U-Bahn, Bus, Fußweg.",6,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,78,5,0,,,,,,,,,,0,1,1,1,1,1,,0
1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,0,1,1,1,1,1,,0
32,5,2,1,4,4,4,4,2,856,1,9,4,1,8,,8,,4,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,25,5,1,"Die Wege auf dem Campus sind weit. Da würde ich einen Scooter nutzen, der müsste aber in Reichweite auf dem Gelände stehen. Und ich müsste mit dem auf zurückfahren können. Nicht, dass der nächste ihn wegnimmt!",,,,,,,,,1,1,1,1,2,1,,0
31,2,2,1,4,2,2,4,2,856,1,9,4,1,3,,4,,6,1,101,-9,-1,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,19,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,12,4,1,"Einfache Erreichbarkeit und Nutzbarkeit, kein langes Suchen nach dem Gefährt",,,,,,,,,2,2,1,1,2,1,,1
31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
31,6,2,1,4,4,2,2,1,19,2,1,,,7,,4,,2,1,101,1,1,1,1,1,1,1,1,0,,,4,1,1,1,1,1,2,,101,1,1,1,1,1,1,1,1,0,,,,2,1,1,1,1,1,1,2,520,4,2,Straßenzugelassen (sonst ja um den Campus nicht möglich),kostengünstig,,,,,,,,3,2,1,1,2,2,Diese Minigolf Autos :),1
31,3,2,1,4,1,2,2,2,853,2,6,1,1,7,,7,"Die Anbindung Wohnort zum Campus ist zeitlich gesehen einfach mit ca. 3h machbar, mit dem Auto ca. 40 min.",3,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,46,4,1,Vorwärts kommen,,,,,,,,,3,2,2,1,2,1,,1
31,5,2,1,4,4,2,3,2,832,2,6,5,1,8,,8,,3,2,,,,,,,,,,,,,,,,,,,,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,5,1,1,1,1,1,1,2,80,1,4,verfügbar,wetterfest,kostengünstig,Bezahlfunktion ohne Hindernisse,,,,,,4,2,2,2,1,2,Mehrpersonen Minibus,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,1,2,1,1,1,1,,1
31,4,2,1,4,4,3,2,1,736,2,2,,,8,,6,,1,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,250,1,2,Fahrzeugtyp unterscheidet sich von eigenem (bspw. Transport),Erreichbarkeit (Parkplatz) besser als bei eigenem Fahrzeug,,,,,,,,1,2,1,1,1,1,,1
1,,1,1,2,3,2,1,2,809,2,9,1,2,8,,7,,4,1,-9,8,-9,99,9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,-9,10,-9,97,11,-9,-9,-9,-9,0,,,,5,1,1,1,1,1,1,2,25,4,1,preis,,,,,,,,,1,1,2,1,1,1,,1
32,2,1,1,4,4,2,1,2,822,2,9,2,2,10,Promotion,7,,4,1,4,-9,-9,98,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,50,5,0,,,,,,,,,,1,1,2,1,1,1,,0
32,2,2,1,4,4,2,1,2,851,1,2,2,2,8,,6,,4,1,93,-9,-9,-9,6,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,10,1,1,Sofortige Verfügbarkeit ,,,,,,,,,4,2,2,2,2,1,,1
1,,1,1,1,1,1,1,2,861,2,2,1,2,8,,8,,4,2,,,,,,,,,,,,,,,,,,,,1,-9,-9,-9,101,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,60,5,1,Günstig,,,,,,,,,1,1,2,1,1,1,,0
32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
32,4,2,1,4,4,3,2,1,343,2,2,,,7,,6,,1,1,92,-9,-9,-9,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,480,5,1,Abstimmung von Preis/Leistung des Angebots & Verfügbarkeit,,,,,,,,,2,1,2,1,2,1,,0
1,,1,1,1,4,2,1,1,513,2,2,,,7,,6,,1,1,28,-9,-9,93,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,600,4,3,Einfach Handhabung des Ausleih-Prozesses,Kostengünstig,"Saubere, sichere Autos",,,,,,,1,2,1,1,1,1,,1
32,2,2,1,4,2,1,1,2,820,2,2,1,2,8,,6,,4,1,40,-1,-1,67,7,29,-1,-1,-1,0,,,4,1,1,1,1,1,2,,95,1,1,7,1,1,1,1,1,0,,,,4,1,1,1,1,1,1,2,5,4,3,unkompliziert / einfach,nicht allzu teuer,Verkehrsmittel in gutem Zustand,,,,,,,3,2,2,2,1,1,,1
31,2,2,1,2,4,2,2,1,16,2,2,,,7,,10,,1,1,64,-9,-9,84,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,400,4,3,Einfache Abwicklung am Kfz,Kostenabrechnung via Paypal,Extra Parkplätze für diese Fortbewegungsmittel ,,,,,,,2,2,1,1,2,1,,1
32,2,1,1,3,4,2,1,2,855,2,12,2,2,8,,7,"Vielleicht blicke ich es nicht im Fragebogen, aber der Aspekt ""Wie können wir motorisierte Mobilität reduzieren (meines Erachtens die wesentliche Frage für den Klimaschutz) kommt nicht vor.",5,1,9,-9,1,9,92,2,-9,1,1,1,--,,4,1,1,1,1,1,2,,6,1,1,8,90,1,1,1,-9,0,,,,4,1,1,1,1,1,1,2,6,1,0,,,,,,,,,,1,1,1,1,1,2,"keines, nur MVV",1
32,3,2,1,4,4,2,1,-9,817,1,9,3,2,8,,9,,5,1,71,-9,-9,-9,36,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,65,-9,-9,-9,31,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,2,4,0,,,,,,,,,,0,1,1,1,1,1,,1
31,1,2,1,4,1,2,1,2,,1,9,2,1,8,,10,Home Office und Online-Lehre ist eine tolle Alternative!,4,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,Auto,,5,1,1,1,1,1,2,,26,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,50,4,0,,,,,,,,,,1,2,1,1,1,1,,1
32,4,2,1,4,4,3,3,1,356,2,2,,,7,,6,,1,1,41,33,-9,45,-9,25,-9,-9,-9,0,,,2,1,1,1,1,1,2,,65,48,-9,36,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,500,5,3,Günstig,Nahegelegen,Unkomplizierter Vorgang das Angebot zu nutzen,,,,,,,2,1,2,1,2,1,,0
31,3,1,1,3,1,2,1,1,922,1,2,,,8,,6,,1,1,65,-9,-9,64,-9,-9,-1,-9,-9,0,,,2,1,1,1,1,1,2,,78,-9,-9,48,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,220,4,3,Günstig,Einfache Anwendbarkeit der App etc.,Schnelle Verfügbarkeit ,,,,,,,2,2,2,1,1,1,,1
31,3,2,1,4,1,3,1,2,855,2,2,2,2,8,,6,,4,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,,,,,,,0,1,1,1,1,1,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
32,3,2,1,3,1,3,1,1,940,2,2,,,7,,6,Eine Anbindung der Universität an U-/ und S-Bahn wäre sehr wünschenswert ,1,1,68,-9,-9,31,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,180,1,1,Nicht zu teuer ,,,,,,,,,1,1,1,1,2,1,,1
32,3,,,,,,,,,,,,,,,,,,1,90,-9,-9,9,-9,-1,-1,-1,1,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,4,1,"Gute Verfügbarkeit, kostengünstig, flexibel",,,,,,,,,2,1,2,1,2,1,,1
1,,1,1,1,3,1,1,2,808,2,2,2,2,8,,6,,4,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,10,4,1,"kostengünstig, einfach zu buchen, nahe zu Arbeitsplatz",,,,,,,,,1,2,1,1,1,1,,1
22,,2,1,2,4,2,1,1,64,1,2,,,7,,6,,1,1,59,-1,-9,65,-9,-9,-9,64,-9,0,,,2,1,1,1,1,1,2,,63,1,1,69,1,3,1,65,1,0,,,,2,1,1,1,1,1,1,2,600,5,3,schnell einfach buchbar ,flexibel,kostengünstig,,,,,,,1,2,1,1,1,1,,0
31,-1,2,1,4,4,2,1,2,815,2,2,1,2,8,,6,,6,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,4,1,2,Günstig,Einfach in der Handhabung,,,,,,,,3,2,2,2,1,1,,1
32,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,18,59,-9,59,-9,-9,50,-9,1,0,,,,2,1,1,1,1,1,1,2,,4,1,unkompliziertes Ausleihen ohne Vorlaufzeit,,,,,,,,,3,2,2,2,1,1,,1
33,6,2,1,3,4,2,2,1,318,2,2,,,8,,6,,1,1,32,31,-9,62,72,49,18,49,-9,0,,,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,650,1,1,"Kostengünstig, flexibel nutzbar",,,,,,,,,3,2,2,1,2,1,,1
31,4,2,1,4,3,4,2,1,891,1,2,,,8,,6,,1,1,80,12,-9,12,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,180,1,3,Anzahl,Verfübarkeit,Einfachheit,,,,,,,3,2,2,1,2,1,,1
1,,2,1,1,4,3,1,-9,313,2,2,1,2,7,,4,,2,1,-1,47,-9,80,100,61,-9,-9,-9,0,,,1,1,1,1,1,1,1,,-9,-9,-9,78,-9,62,-9,-9,-9,0,,,,1,0,1,1,1,1,1,1,650,1,0,,,,,,,,,,1,2,1,1,1,1,,1
1,,2,1,1,4,1,1,1,508,2,2,,,8,,6,,1,2,,,,,,,,,,,,,,,,,,,,1,-9,-9,-9,101,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,480,4,3,unkompliziert,günstig,flexibel,,,,,,,2,2,1,1,2,1,,1
32,2,2,1,4,4,3,2,1,855,2,2,,,7,,6,,1,2,,,,,,,,,,,,,,,,,,,,1,15,54,-9,55,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,522,4,1,unkompliziertes Ausleihen ohne Anmeldung,,,,,,,,,3,2,2,2,1,1,,1
1,,1,1,1,4,2,1,2,816,2,2,2,2,8,,6,,4,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,9,1,2,einfache Zugänglichkeit,Feste Stationen,,,,,,,,2,1,2,2,1,1,,1
32,6,2,1,4,4,2,2,1,855,2,2,,,7,,10,,1,1,101,-9,-1,-9,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,98,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,600,5,3,günstig,gepflegt,geräumig (Auto),,,,,,,1,2,1,1,1,1,,0
31,2,2,1,4,4,2,3,1,11,2,2,,,8,,6,,1,1,60,51,-9,23,-9,-9,-9,-9,-1,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,480,4,1,billig und keine weiten Wege zum Auto,,,,,,,,,1,2,1,1,1,1,,1
1,,2,1,1,4,2,1,2,817,1,2,3,2,8,,6,,4,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,5,1,2,benutzfreundliche Anwendungsplatform,Kostengünstig,,,,,,,,3,2,2,2,1,1,,1
1,,2,2,1,1,2,1,1,,2,2,,,7,,6,,1,1,-9,53,-1,56,-9,-9,97,-9,101,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,400,1,0,,,,,,,,,,2,1,2,1,2,1,,1
31,2,2,1,4,4,3,2,2,855,1,6,4,1,8,,6,,6,1,83,-9,-9,-9,31,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,76,-9,-9,-9,32,1,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,5,5,1,Kurzfristige bzw spontane Leihmöglichkeit,,,,,,,,,2,1,2,1,2,1,,0
32,2,2,1,4,3,3,2,2,820,1,9,1,2,10,Promouion,10,,4,1,80,-9,-9,8,-9,1,-9,-9,-9,0,,,5,1,1,1,1,1,2,,33,-9,-9,1,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,8,5,1,"Nah verfügbar, gewährleitete Sicherheit, günstiger Preis",,,,,,,,,1,1,2,1,1,1,,0
32,4,2,1,4,4,3,2,2,856,2,12,3,1,10,Promotion,9,,4,1,23,-9,-9,-9,94,24,-9,-9,-9,1,keine,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,21,5,1,Einfach in der Übernahme und Abgabe/ Nutzen/ preiswert,,,,,,,,,1,1,2,1,1,1,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
31,3,2,1,4,1,2,1,1,663,2,2,,,7,,6,,1,2,,,,,,,,,,,,,,,,,,,,1,14,-9,-9,87,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,500,4,3,Verlässlichkeit,"Qualität der Sharing-Fahrzeuge (Abnutzung, Sicherheit)",Preisliche Attraktivität,,,,,,,1,2,1,1,1,1,,1
31,6,2,1,4,1,2,1,2,817,1,2,2,2,8,,6,,1,1,88,-9,-9,-9,55,17,-9,-9,-9,0,,,4,1,1,1,1,1,2,,-9,-9,-9,-9,-9,34,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,5,1,2,Einfaches buchen ,Günstig ,,,,,,,,3,1,2,2,2,1,,1
32,1,2,1,4,1,3,1,1,478,2,2,,,7,,6,,1,1,11,21,-9,101,-1,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,-9,8,-9,82,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,630,5,1,Günstig,,,,,,,,,1,2,1,1,1,1,,0
32,1,1,1,4,1,3,1,1,855,2,2,,,7,,6,,1,1,83,-9,-9,15,-9,-9,-9,-9,-9,0,,,1,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,504,5,2,unkomplizierte Nutzung,verlässliche Verfügbarkeit,,,,,,,,2,2,2,1,1,1,,0
31,2,2,1,4,3,2,2,2,855,2,9,2,2,10,Techniker,6,,6,1,82,-9,-9,-9,17,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,69,-9,-9,-9,23,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,6,4,1,Großes Ladevolumen,,,,,,,,,1,2,1,1,1,1,,1
