zeit,zaehlstelle,gesamt
2021-02-03 00:00:00,Hirsch,2
2021-02-03 00:00:00,Kreuther,0
2021-02-03 00:00:00,Margareten,1
2021-02-03 00:00:00,Olympia,2
2021-02-03 01:00:00,Arnulf,0
2021-02-03 01:00:00,Erhardt,0
2021-02-03 01:00:00,Hirsch,1
2021-02-03 01:00:00,Kreuther,1
2021-02-03 01:00:00,Margareten,1
2021-02-03 01:00:00,Olympia,2
2021-02-03 02:00:00,Arnulf,0
2021-02-03 02:00:00,Erhardt,1
2021-02-03 02:00:00,Hirsch,0
2021-02-03 02:00:00,Kreuther,0
2021-02-03 02:00:00,Margareten,0
2021-02-03 02:00:00,Olympia,1
2021-02-03 03:00:00,Arnulf,0
2021-02-03 03:00:00,Erhardt,1
2021-02-03 03:00:00,Hirsch,0
2021-02-03 03:00:00,Kreuther,1
2021-02-03 03:00:00,Margareten,0
2021-02-03 03:00:00,Olympia,0
2021-02-03 04:00:00,Arnulf,0
2021-02-03 04:00:00,Erhardt,2
2021-02-03 04:00:00,Hirsch,0
2021-02-03 04:00:00,Kreuther,1
2021-02-03 04:00:00,Margareten,1
2021-02-03 04:00:00,Olympia,4
2021-02-03 05:00:00,Arnulf,0
2021-02-03 05:00:00,Erhardt,6
2021-02-03 05:00:00,Hirsch,2
2021-02-03 05:00:00,Kreuther,1
2021-02-03 05:00:00,Margareten,2
2021-02-03 05:00:00,Olympia,1
2021-02-03 06:00:00,Arnulf,1
2021-02-03 06:00:00,Erhardt,36
2021-02-03 06:00:00,Hirsch,9
2021-02-03 06:00:00,Kreuther,7
2021-02-03 06:00:00,Margareten,21
2021-02-03 06:00:00,Olympia,8
2021-02-03 07:00:00,Arnulf,0
2021-02-03 07:00:00,Erhardt,113
2021-02-03 07:00:00,Hirsch,61
2021-02-03 07:00:00,Kreuther,20
2021-02-03 07:00:00,Margareten,86
2021-02-03 07:00:00,Olympia,42
2021-02-03 08:00:00,Arnulf,4
2021-02-03 08:00:00,Erhardt,263
2021-02-03 08:00:00,Hirsch,120
2021-02-03 08:00:00,Kreuther,39
2021-02-03 08:00:00,Margareten,139
2021-02-03 08:00:00,Olympia,96
2021-02-03 09:00:00,Arnulf,4
2021-02-03 09:00:00,Erhardt,239
2021-02-03 09:00:00,Hirsch,78
2021-02-03 09:00:00,Kreuther,29
2021-02-03 09:00:00,Margareten,136
2021-02-03 09:00:00,Olympia,47
2021-02-03 10:00:00,Arnulf,4
2021-02-03 10:00:00,Erhardt,88
2021-02-03 10:00:00,Hirsch,23
2021-02-03 10:00:00,Kreuther,9
2021-02-03 10:00:00,Margareten,71
2021-02-03 10:00:00,Olympia,19
2021-02-03 11:00:00,Arnulf,2
2021-02-03 11:00:00,Erhardt,81
2021-02-03 11:00:00,Hirsch,16
2021-02-03 11:00:00,Kreuther,4
2021-02-03 11:00:00,Margareten,61
2021-02-03 11:00:00,Olympia,23
2021-02-03 12:00:00,Arnulf,0
2021-02-03 12:00:00,Erhardt,82
2021-02-03 12:00:00,Hirsch,21
2021-02-03 12:00:00,Kreuther,18
2021-02-03 12:00:00,Margareten,92
2021-02-03 12:00:00,Olympia,26
2021-02-03 13:00:00,Arnulf,1
2021-02-03 13:00:00,Erhardt,84
2021-02-03 13:00:00,Hirsch,28
2021-02-03 13:00:00,Kreuther,9
2021-02-03 13:00:00,Margareten,68
2021-02-03 13:00:00,Olympia,19
2021-02-03 14:00:00,Arnulf,0
2021-02-03 14:00:00,Erhardt,71
2021-02-03 14:00:00,Hirsch,23
2021-02-03 14:00:00,Kreuther,11
2021-02-03 14:00:00,Margareten,65
2021-02-03 14:00:00,Olympia,20
2021-02-03 15:00:00,Arnulf,1
2021-02-03 15:00:00,Erhardt,84
2021-02-03 15:00:00,Hirsch,31
2021-02-03 15:00:00,Kreuther,18
2021-02-03 15:00:00,Margareten,70
2021-02-03 15:00:00,Olympia,15
2021-02-03 16:00:00,Arnulf,1
2021-02-03 16:00:00,Erhardt,120
2021-02-03 16:00:00,Hirsch,35
2021-02-03 16:00:00,Kreuther,21
2021-02-03 16:00:00,Margareten,91
2021-02-03 16:00:00,Olympia,39
2021-02-03 17:00:00,Arnulf,0
2021-02-03 17:00:00,Erhardt,163
2021-02-03 17:00:00,Hirsch,60
2021-02-03 17:00:00,Kreuther,22
2021-02-03 17:00:00,Margareten,99
2021-02-03 17:00:00,Olympia,54
2021-02-03 18:00:00,Arnulf,1
2021-02-03 18:00:00,Erhardt,220
2021-02-03 18:00:00,Hirsch,74
2021-02-03 18:00:00,Kreuther,23
2021-02-03 18:00:00,Margareten,134
2021-02-03 18:00:00,Olympia,39
2021-02-03 19:00:00,Arnulf,0
2021-02-03 19:00:00,Erhardt,145
2021-02-03 19:00:00,Hirsch,51
2021-02-03 19:00:00,Kreuther,8
2021-02-03 19:00:00,Margareten,89
2021-02-03 19:00:00,Olympia,30
2021-02-03 20:00:00,Arnulf,1
2021-02-03 20:00:00,Erhardt,106
2021-02-03 20:00:00,Hirsch,15
2021-02-03 20:00:00,Kreuther,9
2021-02-03 20:00:00,Margareten,48
2021-02-03 20:00:00,Olympia,26
2021-02-03 21:00:00,Arnulf,1
2021-02-03 21:00:00,Erhardt,66
2021-02-03 21:00:00,Hirsch,13
2021-02-03 21:00:00,Kreuther,5
2021-02-03 21:00:00,Margareten,51
2021-02-03 21:00:00,Olympia,15
2021-02-03 22:00:00,Arnulf,0
2021-02-03 22:00:00,Erhardt,12
2021-02-03 22:00:00,Hirsch,5
2021-02-03 22:00:00,Kreuther,0
2021-02-03 22:00:00,Margareten,9
2021-02-03 22:00:00,Olympia,1
2021-02-03 23:00:00,Arnulf,0
2021-02-03 23:00:00,Erhardt,14
2021-02-03 23:00:00,Hirsch,2
2021-02-03 23:00:00,Kreuther,2
2021-02-03 23:00:00,Margareten,2
2021-02-03 23:00:00,Olympia,2
2021-02-04 00:00:00,Arnulf,0
2021-02-04 00:00:00,Erhardt,5
2021-02-04 00:00:00,Hirsch,2
2021-02-04 00:00:00,Kreuther,0
2021-02-04 00:00:00,Margareten,3
2021-02-04 00:00:00,Olympia,3
2021-02-04 01:00:00,Arnulf,0
2021-02-04 01:00:00,Erhardt,4
2021-02-04 01:00:00,Hirsch,0
2021-02-04 01:00:00,Kreuther,0
2021-02-04 01:00:00,Margareten,0
2021-02-04 01:00:00,Olympia,2
2021-02-04 02:00:00,Arnulf,0
2021-02-04 02:00:00,Erhardt,2
2021-02-04 02:00:00,Hirsch,0
2021-02-04 02:00:00,Kreuther,0
2021-02-04 02:00:00,Margareten,2
2021-02-04 02:00:00,Olympia,4
2021-02-04 03:00:00,Arnulf,0
2021-02-04 03:00:00,Erhardt,3
2021-02-04 03:00:00,Hirsch,0
2021-02-04 03:00:00,Kreuther,0
2021-02-04 03:00:00,Margareten,0
2021-02-04 03:00:00,Olympia,3
2021-02-04 04:00:00,Arnulf,0
2021-02-04 04:00:00,Erhardt,2
2021-02-04 04:00:00,Hirsch,0
2021-02-04 04:00:00,Kreuther,3
2021-02-04 04:00:00,Margareten,3
2021-02-04 04:00:00,Olympia,1
2021-02-04 05:00:00,Arnulf,0
2021-02-04 05:00:00,Erhardt,5
2021-02-04 05:00:00,Hirsch,5
2021-02-04 05:00:00,Kreuther,1
2021-02-04 05:00:00,Margareten,4
2021-02-04 05:00:00,Olympia,2
2021-02-04 06:00:00,Arnulf,2
2021-02-04 06:00:00,Erhardt,37
2021-02-04 06:00:00,Hirsch,16
2021-02-04 06:00:00,Kreuther,7
2021-02-04 06:00:00,Margareten,32
2021-02-04 06:00:00,Olympia,10
2021-02-04 07:00:00,Arnulf,1
2021-02-04 07:00:00,Erhardt,159
2021-02-04 07:00:00,Hirsch,83
2021-02-04 07:00:00,Kreuther,16
2021-02-04 07:00:00,Margareten,89
2021-02-04 07:00:00,Olympia,56
2021-02-04 08:00:00,Arnulf,2
2021-02-04 08:00:00,Erhardt,289
2021-02-04 08:00:00,Hirsch,150
2021-02-04 08:00:00,Kreuther,58
2021-02-04 08:00:00,Margareten,218
2021-02-04 08:00:00,Olympia,114
2021-02-04 09:00:00,Arnulf,5
2021-02-04 09:00:00,Erhardt,322
2021-02-04 09:00:00,Hirsch,130
2021-02-04 09:00:00,Kreuther,36
2021-02-04 09:00:00,Margareten,189
2021-02-04 09:00:00,Olympia,68
2021-02-04 10:00:00,Arnulf,0
2021-02-04 10:00:00,Erhardt,193
2021-02-04 10:00:00,Hirsch,53
2021-02-04 10:00:00,Kreuther,20
2021-02-04 10:00:00,Margareten,138
2021-02-04 10:00:00,Olympia,55
2021-02-04 11:00:00,Arnulf,1
2021-02-04 11:00:00,Erhardt,178
2021-02-04 11:00:00,Hirsch,54
2021-02-04 11:00:00,Kreuther,27
2021-02-04 11:00:00,Margareten,134
2021-02-04 11:00:00,Olympia,54
2021-02-04 12:00:00,Arnulf,0
2021-02-04 12:00:00,Erhardt,222
2021-02-04 12:00:00,Hirsch,62
2021-02-04 12:00:00,Kreuther,28
2021-02-04 12:00:00,Margareten,164
2021-02-04 12:00:00,Olympia,83
2021-02-04 13:00:00,Arnulf,1
2021-02-04 13:00:00,Erhardt,266
2021-02-04 13:00:00,Hirsch,102
2021-02-04 13:00:00,Kreuther,33
2021-02-04 13:00:00,Margareten,188
2021-02-04 13:00:00,Olympia,99
2021-02-04 14:00:00,Arnulf,1
2021-02-04 14:00:00,Erhardt,264
2021-02-04 14:00:00,Hirsch,93
2021-02-04 14:00:00,Kreuther,48
2021-02-04 14:00:00,Margareten,214
2021-02-04 14:00:00,Olympia,102
2021-02-04 15:00:00,Arnulf,4
2021-02-04 15:00:00,Erhardt,327
2021-02-04 15:00:00,Hirsch,129
2021-02-04 15:00:00,Kreuther,46
2021-02-04 15:00:00,Margareten,187
2021-02-04 15:00:00,Olympia,160
2021-02-04 16:00:00,Arnulf,3
2021-02-04 16:00:00,Erhardt,343
2021-02-04 16:00:00,Hirsch,137
2021-02-04 16:00:00,Kreuther,49
2021-02-04 16:00:00,Margareten,231
2021-02-04 16:00:00,Olympia,192
2021-02-04 17:00:00,Arnulf,1
2021-02-04 17:00:00,Erhardt,396
2021-02-04 17:00:00,Hirsch,151
2021-02-04 17:00:00,Kreuther,62
2021-02-04 17:00:00,Margareten,274
2021-02-04 17:00:00,Olympia,161
2021-02-04 18:00:00,Arnulf,3
2021-02-04 18:00:00,Erhardt,366
2021-02-04 18:00:00,Hirsch,135
2021-02-04 18:00:00,Kreuther,47
2021-02-04 18:00:00,Margareten,242
2021-02-04 18:00:00,Olympia,102
2021-02-04 19:00:00,Arnulf,0
2021-02-04 19:00:00,Erhardt,267
2021-02-04 19:00:00,Hirsch,83
2021-02-04 19:00:00,Kreuther,26
2021-02-04 19:00:00,Margareten,150
2021-02-04 19:00:00,Olympia,80
2021-02-04 20:00:00,Arnulf,1
2021-02-04 20:00:00,Erhardt,163
2021-02-04 20:00:00,Hirsch,42
2021-02-04 20:00:00,Kreuther,6
2021-02-04 20:00:00,Margareten,93
2021-02-04 20:00:00,Olympia,40
2021-02-04 21:00:00,Arnulf,1
2021-02-04 21:00:00,Erhardt,106
2021-02-04 21:00:00,Hirsch,29
2021-02-04 21:00:00,Kreuther,10
2021-02-04 21:00:00,Margareten,80
2021-02-04 21:00:00,Olympia,27
2021-02-04 22:00:00,Arnulf,0
2021-02-04 22:00:00,Erhardt,18
2021-02-04 22:00:00,Hirsch,7
2021-02-04 22:00:00,Kreuther,1
2021-02-04 22:00:00,Margareten,11
2021-02-04 22:00:00,Olympia,6
2021-02-04 23:00:00,Arnulf,0
2021-02-04 23:00:00,Erhardt,11
2021-02-04 23:00:00,Hirsch,3
2021-02-04 23:00:00,Kreuther,0
2021-02-04 23:00:00,Margareten,5
2021-02-04 23:00:00,Olympia,5
2021-02-05 00:00:00,Arnulf,0
2021-02-05 00:00:00,Erhardt,6
2021-02-05 00:00:00,Hirsch,2
2021-02-05 00:00:00,Kreuther,1
2021-02-05 00:00:00,Margareten,0
2021-02-05 00:00:00,Olympia,4
2021-02-05 01:00:00,Arnulf,0
2021-02-05 01:00:00,Erhardt,4
2021-02-05 01:00:00,Hirsch,0
2021-02-05 01:00:00,Kreuther,0
2021-02-05 01:00:00,Margareten,1
2021-02-05 01:00:00,Olympia,1
2021-02-05 02:00:00,Arnulf,0
2021-02-05 02:00:00,Erhardt,0
2021-02-05 02:00:00,Hirsch,0
2021-02-05 02:00:00,Kreuther,0
2021-02-05 02:00:00,Margareten,2
2021-02-05 02:00:00,Olympia,2
2021-02-05 03:00:00,Arnulf,0
2021-02-05 03:00:00,Erhardt,0
2021-02-05 03:00:00,Hirsch,0
2021-02-05 03:00:00,Kreuther,0
2021-02-05 03:00:00,Margareten,0
2021-02-05 03:00:00,Olympia,0
2021-02-05 04:00:00,Arnulf,0
2021-02-05 04:00:00,Erhardt,1
2021-02-05 04:00:00,Hirsch,0
2021-02-05 04:00:00,Kreuther,1
2021-02-05 04:00:00,Margareten,3
2021-02-05 04:00:00,Olympia,4
2021-02-05 05:00:00,Arnulf,0
2021-02-05 05:00:00,Erhardt,6
2021-02-05 05:00:00,Hirsch,3
2021-02-05 05:00:00,Kreuther,1
2021-02-05 05:00:00,Margareten,5
2021-02-05 05:00:00,Olympia,4
2021-02-05 06:00:00,Arnulf,0
2021-02-05 06:00:00,Erhardt,54
2021-02-05 06:00:00,Hirsch,17
2021-02-05 06:00:00,Kreuther,6
2021-02-05 06:00:00,Margareten,37
2021-02-05 06:00:00,Olympia,17
2021-02-05 07:00:00,Arnulf,1
2021-02-05 07:00:00,Erhardt,145
2021-02-05 07:00:00,Hirsch,73
2021-02-05 07:00:00,Kreuther,29
2021-02-05 07:00:00,Margareten,82
2021-02-05 07:00:00,Olympia,45
2021-02-05 08:00:00,Arnulf,5
2021-02-05 08:00:00,Erhardt,286
2021-02-05 08:00:00,Hirsch,148
2021-02-05 08:00:00,Kreuther,46
2021-02-05 08:00:00,Margareten,186
2021-02-05 08:00:00,Olympia,88
2021-02-05 09:00:00,Arnulf,3
2021-02-05 09:00:00,Erhardt,317
2021-02-05 09:00:00,Hirsch,120
2021-02-05 09:00:00,Kreuther,27
2021-02-05 09:00:00,Margareten,179
2021-02-05 09:00:00,Olympia,69
2021-02-05 10:00:00,Arnulf,1
2021-02-05 10:00:00,Erhardt,187
2021-02-05 10:00:00,Hirsch,51
2021-02-05 10:00:00,Kreuther,19
2021-02-05 10:00:00,Margareten,116
2021-02-05 10:00:00,Olympia,40
2021-02-05 11:00:00,Arnulf,0
2021-02-05 11:00:00,Erhardt,190
2021-02-05 11:00:00,Hirsch,58
2021-02-05 11:00:00,Kreuther,32
2021-02-05 11:00:00,Margareten,114
2021-02-05 11:00:00,Olympia,50
2021-02-05 12:00:00,Arnulf,1
2021-02-05 12:00:00,Erhardt,226
2021-02-05 12:00:00,Hirsch,50
2021-02-05 12:00:00,Kreuther,27
2021-02-05 12:00:00,Margareten,173
2021-02-05 12:00:00,Olympia,62
2021-02-05 13:00:00,Arnulf,0
2021-02-05 13:00:00,Erhardt,233
2021-02-05 13:00:00,Hirsch,92
2021-02-05 13:00:00,Kreuther,44
2021-02-05 13:00:00,Margareten,184
2021-02-05 13:00:00,Olympia,91
2021-02-05 14:00:00,Arnulf,3
2021-02-05 14:00:00,Erhardt,307
2021-02-05 14:00:00,Hirsch,119
2021-02-05 14:00:00,Kreuther,47
2021-02-05 14:00:00,Margareten,174
2021-02-05 14:00:00,Olympia,128
2021-02-05 15:00:00,Arnulf,3
2021-02-05 15:00:00,Erhardt,327
2021-02-05 15:00:00,Hirsch,147
2021-02-05 15:00:00,Kreuther,74
2021-02-05 15:00:00,Margareten,233
2021-02-05 15:00:00,Olympia,131
2021-02-05 16:00:00,Arnulf,2
2021-02-05 16:00:00,Erhardt,336
2021-02-05 16:00:00,Hirsch,136
2021-02-05 16:00:00,Kreuther,51
2021-02-05 16:00:00,Margareten,213
2021-02-05 16:00:00,Olympia,154
2021-02-05 17:00:00,Arnulf,2
2021-02-05 17:00:00,Erhardt,340
2021-02-05 17:00:00,Hirsch,131
2021-02-05 17:00:00,Kreuther,45
2021-02-05 17:00:00,Margareten,243
2021-02-05 17:00:00,Olympia,122
2021-02-05 18:00:00,Arnulf,3
2021-02-05 18:00:00,Erhardt,331
2021-02-05 18:00:00,Hirsch,98
2021-02-05 18:00:00,Kreuther,34
2021-02-05 18:00:00,Margareten,183
2021-02-05 18:00:00,Olympia,106
2021-02-05 19:00:00,Arnulf,1
2021-02-05 19:00:00,Erhardt,204
2021-02-05 19:00:00,Hirsch,67
2021-02-05 19:00:00,Kreuther,14
2021-02-05 19:00:00,Margareten,125
2021-02-05 19:00:00,Olympia,55
2021-02-05 20:00:00,Arnulf,0
2021-02-05 20:00:00,Erhardt,128
2021-02-05 20:00:00,Hirsch,32
2021-02-05 20:00:00,Kreuther,15
2021-02-05 20:00:00,Margareten,91
2021-02-05 20:00:00,Olympia,29
2021-02-05 21:00:00,Arnulf,0
2021-02-05 21:00:00,Erhardt,127
2021-02-05 21:00:00,Hirsch,20
2021-02-05 21:00:00,Kreuther,4
2021-02-05 21:00:00,Margareten,56
2021-02-05 21:00:00,Olympia,21
2021-02-05 22:00:00,Arnulf,0
2021-02-05 22:00:00,Erhardt,24
2021-02-05 22:00:00,Hirsch,9
2021-02-05 22:00:00,Kreuther,0
2021-02-05 22:00:00,Margareten,18
2021-02-05 22:00:00,Olympia,2
2021-02-05 23:00:00,Arnulf,0
2021-02-05 23:00:00,Erhardt,13
2021-02-05 23:00:00,Hirsch,2
2021-02-05 23:00:00,Kreuther,0
2021-02-05 23:00:00,Margareten,9
2021-02-05 23:00:00,Olympia,4
2021-02-06 00:00:00,Arnulf,0
2021-02-06 00:00:00,Erhardt,3
2021-02-06 00:00:00,Hirsch,1
2021-02-06 00:00:00,Kreuther,1
2021-02-06 00:00:00,Margareten,4
2021-02-06 00:00:00,Olympia,2
2021-02-06 01:00:00,Arnulf,0
2021-02-06 01:00:00,Erhardt,1
2021-02-06 01:00:00,Hirsch,0
2021-02-06 01:00:00,Kreuther,0
2021-02-06 01:00:00,Margareten,0
2021-02-06 01:00:00,Olympia,4
2021-02-06 02:00:00,Arnulf,0
2021-02-06 02:00:00,Erhardt,1
2021-02-06 02:00:00,Hirsch,0
2021-02-06 02:00:00,Kreuther,0
2021-02-06 02:00:00,Margareten,1
2021-02-06 02:00:00,Olympia,0
2021-02-06 03:00:00,Arnulf,0
2021-02-06 03:00:00,Erhardt,0
2021-02-06 03:00:00,Hirsch,0
2021-02-06 03:00:00,Kreuther,1
2021-02-06 03:00:00,Margareten,0
2021-02-06 03:00:00,Olympia,0
2021-02-06 04:00:00,Arnulf,0
2021-02-06 04:00:00,Erhardt,0
2021-02-06 04:00:00,Hirsch,1
2021-02-06 04:00:00,Kreuther,0
2021-02-06 04:00:00,Margareten,2
2021-02-06 04:00:00,Olympia,1
2021-02-06 05:00:00,Arnulf,0
2021-02-06 05:00:00,Erhardt,9
2021-02-06 05:00:00,Hirsch,1
2021-02-06 05:00:00,Kreuther,0
2021-02-06 05:00:00,Margareten,6
2021-02-06 05:00:00,Olympia,1
2021-02-06 06:00:00,Arnulf,0
2021-02-06 06:00:00,Erhardt,14
2021-02-06 06:00:00,Hirsch,2
2021-02-06 06:00:00,Kreuther,1
2021-02-06 06:00:00,Margareten,12
2021-02-06 06:00:00,Olympia,3
2021-02-06 07:00:00,Arnulf,0
2021-02-06 07:00:00,Erhardt,23
2021-02-06 07:00:00,Hirsch,4
2021-02-06 07:00:00,Kreuther,2
2021-02-06 07:00:00,Margareten,12
2021-02-06 07:00:00,Olympia,2
2021-02-06 08:00:00,Arnulf,0
2021-02-06 08:00:00,Erhardt,18
2021-02-06 08:00:00,Hirsch,4
2021-02-06 08:00:00,Kreuther,9
2021-02-06 08:00:00,Margareten,28
2021-02-06 08:00:00,Olympia,17
2021-02-06 09:00:00,Arnulf,0
2021-02-06 09:00:00,Erhardt,74
2021-02-06 09:00:00,Hirsch,20
2021-02-06 09:00:00,Kreuther,9
2021-02-06 09:00:00,Margareten,79
2021-02-06 09:00:00,Olympia,31
2021-02-06 10:00:00,Arnulf,1
2021-02-06 10:00:00,Erhardt,130
2021-02-06 10:00:00,Hirsch,39
2021-02-06 10:00:00,Kreuther,19
2021-02-06 10:00:00,Margareten,99
2021-02-06 10:00:00,Olympia,61
2021-02-06 11:00:00,Arnulf,1
2021-02-06 11:00:00,Erhardt,249
2021-02-06 11:00:00,Hirsch,68
2021-02-06 11:00:00,Kreuther,35
2021-02-06 11:00:00,Margareten,173
2021-02-06 11:00:00,Olympia,69
2021-02-06 12:00:00,Arnulf,1
2021-02-06 12:00:00,Erhardt,299
2021-02-06 12:00:00,Hirsch,63
2021-02-06 12:00:00,Kreuther,41
2021-02-06 12:00:00,Margareten,197
2021-02-06 12:00:00,Olympia,104
2021-02-06 13:00:00,Arnulf,0
2021-02-06 13:00:00,Erhardt,367
2021-02-06 13:00:00,Hirsch,95
2021-02-06 13:00:00,Kreuther,39
2021-02-06 13:00:00,Margareten,198
2021-02-06 13:00:00,Olympia,126
2021-02-06 14:00:00,Arnulf,1
2021-02-06 14:00:00,Erhardt,412
2021-02-06 14:00:00,Hirsch,122
2021-02-06 14:00:00,Kreuther,61
2021-02-06 14:00:00,Margareten,206
2021-02-06 14:00:00,Olympia,146
2021-02-06 15:00:00,Arnulf,4
2021-02-06 15:00:00,Erhardt,443
2021-02-06 15:00:00,Hirsch,108
2021-02-06 15:00:00,Kreuther,47
2021-02-06 15:00:00,Margareten,216
2021-02-06 15:00:00,Olympia,198
2021-02-06 16:00:00,Arnulf,6
2021-02-06 16:00:00,Erhardt,387
2021-02-06 16:00:00,Hirsch,100
2021-02-06 16:00:00,Kreuther,31
2021-02-06 16:00:00,Margareten,198
2021-02-06 16:00:00,Olympia,163
2021-02-06 17:00:00,Arnulf,0
2021-02-06 17:00:00,Erhardt,254
2021-02-06 17:00:00,Hirsch,86
2021-02-06 17:00:00,Kreuther,34
2021-02-06 17:00:00,Margareten,188
2021-02-06 17:00:00,Olympia,121
2021-02-06 18:00:00,Arnulf,1
2021-02-06 18:00:00,Erhardt,190
2021-02-06 18:00:00,Hirsch,47
2021-02-06 18:00:00,Kreuther,19
2021-02-06 18:00:00,Margareten,113
2021-02-06 18:00:00,Olympia,77
2021-02-06 19:00:00,Arnulf,2
2021-02-06 19:00:00,Erhardt,82
2021-02-06 19:00:00,Hirsch,27
2021-02-06 19:00:00,Kreuther,12
2021-02-06 19:00:00,Margareten,54
2021-02-06 19:00:00,Olympia,27
2021-02-06 20:00:00,Arnulf,1
2021-02-06 20:00:00,Erhardt,65
2021-02-06 20:00:00,Hirsch,19
2021-02-06 20:00:00,Kreuther,9
2021-02-06 20:00:00,Margareten,57
2021-02-06 20:00:00,Olympia,24
2021-02-06 21:00:00,Arnulf,0
2021-02-06 21:00:00,Erhardt,92
2021-02-06 21:00:00,Hirsch,15
2021-02-06 21:00:00,Kreuther,6
2021-02-06 21:00:00,Margareten,57
2021-02-06 21:00:00,Olympia,33
2021-02-06 22:00:00,Arnulf,0
2021-02-06 22:00:00,Erhardt,10
2021-02-06 22:00:00,Hirsch,2
2021-02-06 22:00:00,Kreuther,2
2021-02-06 22:00:00,Margareten,10
2021-02-06 22:00:00,Olympia,3
2021-02-06 23:00:00,Arnulf,0
2021-02-06 23:00:00,Erhardt,3
2021-02-06 23:00:00,Hirsch,0
2021-02-06 23:00:00,Kreuther,0
2021-02-06 23:00:00,Margareten,6
2021-02-06 23:00:00,Olympia,4
2021-02-07 00:00:00,Arnulf,0
2021-02-07 00:00:00,Erhardt,4
2021-02-07 00:00:00,Hirsch,0
2021-02-07 00:00:00,Kreuther,0
2021-02-07 00:00:00,Margareten,0
2021-02-07 00:00:00,Olympia,0
2021-02-07 01:00:00,Arnulf,0
2021-02-07 01:00:00,Erhardt,4
2021-02-07 01:00:00,Hirsch,0
2021-02-07 01:00:00,Kreuther,1
2021-02-07 01:00:00,Margareten,1
2021-02-07 01:00:00,Olympia,0
2021-02-07 02:00:00,Arnulf,0
2021-02-07 02:00:00,Erhardt,0
2021-02-07 02:00:00,Hirsch,0
2021-02-07 02:00:00,Kreuther,2
2021-02-07 02:00:00,Margareten,2
2021-02-07 02:00:00,Olympia,0
2021-02-07 03:00:00,Arnulf,0
2021-02-07 03:00:00,Erhardt,1
2021-02-07 03:00:00,Hirsch,0
2021-02-07 03:00:00,Kreuther,0
2021-02-07 03:00:00,Margareten,0
2021-02-07 03:00:00,Olympia,5
2021-02-07 04:00:00,Arnulf,0
2021-02-07 04:00:00,Erhardt,0
2021-02-07 04:00:00,Hirsch,1
2021-02-07 04:00:00,Kreuther,0
2021-02-07 04:00:00,Margareten,3
2021-02-07 04:00:00,Olympia,0
2021-02-07 05:00:00,Arnulf,0
2021-02-07 05:00:00,Erhardt,5
2021-02-07 05:00:00,Hirsch,1
2021-02-07 05:00:00,Kreuther,0
2021-02-07 05:00:00,Margareten,0
2021-02-07 05:00:00,Olympia,0
2021-02-07 06:00:00,Arnulf,0
2021-02-07 06:00:00,Erhardt,6
2021-02-07 06:00:00,Hirsch,3
2021-02-07 06:00:00,Kreuther,0
2021-02-07 06:00:00,Margareten,2
2021-02-07 06:00:00,Olympia,0
2021-02-07 07:00:00,Arnulf,0
2021-02-07 07:00:00,Erhardt,16
2021-02-07 07:00:00,Hirsch,2
2021-02-07 07:00:00,Kreuther,0
2021-02-07 07:00:00,Margareten,6
2021-02-07 07:00:00,Olympia,1
2021-02-07 08:00:00,Arnulf,0
2021-02-07 08:00:00,Erhardt,30
2021-02-07 08:00:00,Hirsch,4
2021-02-07 08:00:00,Kreuther,1
2021-02-07 08:00:00,Margareten,18
2021-02-07 08:00:00,Olympia,2
2021-02-07 09:00:00,Arnulf,0
2021-02-07 09:00:00,Erhardt,42
2021-02-07 09:00:00,Hirsch,10
2021-02-07 09:00:00,Kreuther,9
2021-02-07 09:00:00,Margareten,16
2021-02-07 09:00:00,Olympia,21
2021-02-07 10:00:00,Arnulf,0
2021-02-07 10:00:00,Erhardt,77
2021-02-07 10:00:00,Hirsch,17
2021-02-07 10:00:00,Kreuther,12
2021-02-07 10:00:00,Margareten,54
2021-02-07 10:00:00,Olympia,45
2021-02-07 11:00:00,Arnulf,0
2021-02-07 11:00:00,Erhardt,101
2021-02-07 11:00:00,Hirsch,19
2021-02-07 11:00:00,Kreuther,12
2021-02-07 11:00:00,Margareten,52
2021-02-07 11:00:00,Olympia,56
2021-02-07 12:00:00,Arnulf,1
2021-02-07 12:00:00,Erhardt,84
2021-02-07 12:00:00,Hirsch,25
2021-02-07 12:00:00,Kreuther,10
2021-02-07 12:00:00,Margareten,57
2021-02-07 12:00:00,Olympia,33
2021-02-07 13:00:00,Arnulf,0
2021-02-07 13:00:00,Erhardt,110
2021-02-07 13:00:00,Hirsch,29
2021-02-07 13:00:00,Kreuther,10
2021-02-07 13:00:00,Margareten,66
2021-02-07 13:00:00,Olympia,46
2021-02-07 14:00:00,Arnulf,1
2021-02-07 14:00:00,Erhardt,130
2021-02-07 14:00:00,Hirsch,41
2021-02-07 14:00:00,Kreuther,13
2021-02-07 14:00:00,Margareten,90
2021-02-07 14:00:00,Olympia,48
2021-02-07 15:00:00,Arnulf,2
2021-02-07 15:00:00,Erhardt,129
2021-02-07 15:00:00,Hirsch,39
2021-02-07 15:00:00,Kreuther,16
2021-02-07 15:00:00,Margareten,104
2021-02-07 15:00:00,Olympia,39
2021-02-07 16:00:00,Arnulf,2
2021-02-07 16:00:00,Erhardt,139
2021-02-07 16:00:00,Hirsch,32
2021-02-07 16:00:00,Kreuther,14
2021-02-07 16:00:00,Margareten,58
2021-02-07 16:00:00,Olympia,74
